3.859263956546783447e-01,3.188861131668090820e+00
5.765516161918640137e-01,3.203411817550659180e+00
6.528127193450927734e-01,3.197873830795288086e+00
5.512219667434692383e-01,3.212132930755615234e+00
5.048793554306030273e-01,3.218096256256103516e+00
5.087694525718688965e-01,3.222303628921508789e+00
5.199693441390991211e-01,3.227714300155639648e+00
5.512260794639587402e-01,3.226907253265380859e+00
5.114598274230957031e-01,3.237383842468261719e+00
4.839671254158020020e-01,3.244822025299072266e+00
4.746803045272827148e-01,3.251155853271484375e+00
4.737036228179931641e-01,3.256695747375488281e+00
4.781403243541717529e-01,3.262892007827758789e+00
4.567095935344696045e-01,3.270514965057373047e+00
4.628432691097259521e-01,3.280382394790649414e+00
4.707751274108886719e-01,3.286693096160888672e+00
4.709207415580749512e-01,3.297943830490112305e+00
4.737003147602081299e-01,3.306059598922729492e+00
4.698197841644287109e-01,3.319149017333984375e+00
4.678643345832824707e-01,3.329561233520507812e+00
4.611349701881408691e-01,3.343419313430786133e+00
4.534658193588256836e-01,3.357417345046997070e+00
3.150243163108825684e-01,3.189063787460327148e+00
3.502985835075378418e-01,3.188027858734130859e+00
4.290586411952972412e-01,3.181550979614257812e+00
5.134231448173522949e-01,3.190559864044189453e+00
4.640598297119140625e-01,3.203413486480712891e+00
4.385425746440887451e-01,3.209509134292602539e+00
4.498381316661834717e-01,3.215198516845703125e+00
4.659514129161834717e-01,3.219047307968139648e+00
4.998010993003845215e-01,3.219308376312255859e+00
4.747522771358489990e-01,3.228501081466674805e+00
4.664816856384277344e-01,3.237433671951293945e+00
4.663277864456176758e-01,3.245653390884399414e+00
4.713165163993835449e-01,3.250581502914428711e+00
4.818445146083831787e-01,3.257757663726806641e+00
4.939074814319610596e-01,3.261704921722412109e+00
4.925390779972076416e-01,3.275717735290527344e+00
4.942141771316528320e-01,3.285734176635742188e+00
4.890475869178771973e-01,3.300676345825195312e+00
4.862530827522277832e-01,3.312411308288574219e+00
4.782667756080627441e-01,3.327876329421997070e+00
4.729341864585876465e-01,3.340169191360473633e+00
4.629134237766265869e-01,3.356012105941772461e+00
4.555081129074096680e-01,3.368916034698486328e+00
6.391901373863220215e-01,3.138630151748657227e+00
7.593075037002563477e-01,3.130250692367553711e+00
6.342299580574035645e-01,3.143560409545898438e+00
5.904146432876586914e-01,3.154402017593383789e+00
6.025527715682983398e-01,3.161363601684570312e+00
6.294771432876586914e-01,3.170588254928588867e+00
5.868755578994750977e-01,3.180984020233154297e+00
5.630251765251159668e-01,3.190959453582763672e+00
5.505710244178771973e-01,3.195890188217163086e+00
5.480748414993286133e-01,3.201213359832763672e+00
5.527089238166809082e-01,3.207334995269775391e+00
5.645369887351989746e-01,3.213908433914184570e+00
5.506621599197387695e-01,3.223050117492675781e+00
5.558614134788513184e-01,3.232048273086547852e+00
5.631727576255798340e-01,3.237586021423339844e+00
5.624326467514038086e-01,3.249037742614746094e+00
5.643010139465332031e-01,3.256835222244262695e+00
5.593829751014709473e-01,3.269620895385742188e+00
5.569790005683898926e-01,3.279349565505981445e+00
5.455591082572937012e-01,3.296480894088745117e+00
5.370602011680603027e-01,3.310335397720336914e+00
5.259914994239807129e-01,3.325933694839477539e+00
5.811561942100524902e-01,3.057314157485961914e+00
7.672618627548217773e-01,3.056571006774902344e+00
6.130654215812683105e-01,3.071682214736938477e+00
5.582101941108703613e-01,3.082771539688110352e+00
5.672868490219116211e-01,3.087025880813598633e+00
5.800819993019104004e-01,3.093757629394531250e+00
5.629076957702636719e-01,3.108225107192993164e+00
5.568779706954956055e-01,3.115606307983398438e+00
5.607807636260986328e-01,3.123097658157348633e+00
5.696688890457153320e-01,3.128466129302978516e+00
5.947039127349853516e-01,3.130822181701660156e+00
5.789702534675598145e-01,3.141415357589721680e+00
5.678704977035522461e-01,3.148459911346435547e+00
5.647853612899780273e-01,3.157031774520874023e+00
5.670217871665954590e-01,3.162513971328735352e+00
5.743479728698730469e-01,3.169766902923583984e+00
5.838837623596191406e-01,3.174634456634521484e+00
5.861396789550781250e-01,3.184635162353515625e+00
5.905035138130187988e-01,3.191462993621826172e+00
5.884794592857360840e-01,3.203029155731201172e+00
5.891283750534057617e-01,3.211252450942993164e+00
5.839877128601074219e-01,3.223872184753417969e+00
5.809675455093383789e-01,3.233919143676757812e+00
5.735582709312438965e-01,3.247338056564331055e+00
5.682557821273803711e-01,3.258322715759277344e+00
6.466622352600097656e-01,2.959471940994262695e+00
5.459533333778381348e-01,2.990173578262329102e+00
5.414683222770690918e-01,3.004608869552612305e+00
6.446579694747924805e-01,3.017520427703857422e+00
7.142671942710876465e-01,3.018299818038940430e+00
6.846306324005126953e-01,3.035819292068481445e+00
6.697059869766235352e-01,3.045190334320068359e+00
6.960980892181396484e-01,3.054911851882934570e+00
7.209012508392333984e-01,3.058609247207641602e+00
6.953841447830200195e-01,3.072238445281982422e+00
6.791825294494628906e-01,3.081086874008178711e+00
6.711483597755432129e-01,3.088355064392089844e+00
6.817189455032348633e-01,3.096061944961547852e+00
6.934489607810974121e-01,3.100268125534057617e+00
6.742302179336547852e-01,3.110779047012329102e+00
6.592482328414916992e-01,3.118518829345703125e+00
6.506612300872802734e-01,3.126083612442016602e+00
6.528847217559814453e-01,3.134735584259033203e+00
6.576868891716003418e-01,3.140382289886474609e+00
6.634088754653930664e-01,3.144472837448120117e+00
6.581202149391174316e-01,3.157727956771850586e+00
6.550374031066894531e-01,3.168245792388916016e+00
6.473199725151062012e-01,3.182201147079467773e+00
6.418197154998779297e-01,3.193606138229370117e+00
6.323200464248657227e-01,3.208125591278076172e+00
6.249427795410156250e-01,3.220280170440673828e+00
6.154680848121643066e-01,3.233911752700805664e+00
1.175050020217895508e+00,2.856335639953613281e+00
8.531926870346069336e-01,2.887684822082519531e+00
7.654448151588439941e-01,2.897568941116333008e+00
7.361189126968383789e-01,2.899060249328613281e+00
8.169458508491516113e-01,2.896906137466430664e+00
7.470547556877136230e-01,2.908273935317993164e+00
7.264543175697326660e-01,2.915709018707275391e+00
7.186892032623291016e-01,2.922412395477294922e+00
7.174676060676574707e-01,2.931116819381713867e+00
7.485597729682922363e-01,2.937006473541259766e+00
7.774966955184936523e-01,2.938656568527221680e+00
7.575051188468933105e-01,2.948228597640991211e+00
7.456645965576171875e-01,2.956943988800048828e+00
7.392648458480834961e-01,2.963702678680419922e+00
7.380368709564208984e-01,2.968798875808715820e+00
7.516013979911804199e-01,2.974293231964111328e+00
7.658334970474243164e-01,2.977092266082763672e+00
7.555959224700927734e-01,2.984370470046997070e+00
7.504467964172363281e-01,2.990885257720947266e+00
7.496745586395263672e-01,2.997256278991699219e+00
7.559617161750793457e-01,3.003259897232055664e+00
7.634121179580688477e-01,3.007152318954467773e+00
7.504861354827880859e-01,3.015271425247192383e+00
7.469121813774108887e-01,3.022979736328125000e+00
7.474141120910644531e-01,3.029028892517089844e+00
7.498016357421875000e-01,3.034974575042724609e+00
7.533890008926391602e-01,3.039422750473022461e+00
7.409752607345581055e-01,3.047179937362670898e+00
7.304121255874633789e-01,3.053680181503295898e+00
7.232264280319213867e-01,3.060879230499267578e+00
7.218574285507202148e-01,3.068036317825317383e+00
7.188937664031982422e-01,3.077075719833374023e+00
7.173512578010559082e-01,3.084441423416137695e+00
7.125266790390014648e-01,3.094407320022583008e+00
7.090204358100891113e-01,3.102879524230957031e+00
7.026218771934509277e-01,3.113637685775756836e+00
6.975685358047485352e-01,3.122930049896240234e+00
6.898828148841857910e-01,3.134349107742309570e+00
6.835166215896606445e-01,3.144352436065673828e+00
6.015132069587707520e-01,2.850381612777709961e+00
8.886084556579589844e-01,2.853611230850219727e+00
9.971846938133239746e-01,2.843029975891113281e+00
8.483487367630004883e-01,2.857681751251220703e+00
7.966454625129699707e-01,2.862987041473388672e+00
7.748873233795166016e-01,2.866968154907226562e+00
7.677510380744934082e-01,2.873880147933959961e+00
8.095814585685729980e-01,2.880103588104248047e+00
7.796717882156372070e-01,2.889939308166503906e+00
