1.815839982025331256e+00
1.815852469810382619e+00,5.208642566505905513e-01
1.815865074226599818e+00,5.208677884653889478e-01,7.362699678912759671e-03
1.815877673305964501e+00,5.208713186951627883e-01,7.362686842776989052e-03,9.373154387590140746e-02
1.815890150573219897e+00,5.208748430575803612e-01,7.362665315788015537e-03,9.373221878737927892e-02,7.188556503233260730e-02
1.815902742639327494e+00,5.208785932037517385e-01,7.362712054958382886e-03,9.373290010529977678e-02,7.188605271914151607e-02,3.778042040821942560e-02
1.815915214727663818e+00,5.208821058289732076e-01,7.362694868198448386e-03,9.373358919757288077e-02,7.188658547998426351e-02,3.778048666626420554e-02,1.546735535367344677e-02
1.815932042729156981e+00,5.208869047131690078e-01,7.362667788429601810e-03,9.373431308068201628e-02,7.188708745742462825e-02,3.778082096846172022e-02,1.546766996738033889e-02,4.892723559157515292e-03
1.815948744358924172e+00,5.208916888711033755e-01,7.362700308967492016e-03,9.373528797155858405e-02,7.188782700125978531e-02,3.778116693634184231e-02,1.546775120534561732e-02,4.892942457338220197e-03,7.111071936762667495e-04
1.815965559890919900e+00,5.208964625916608915e-01,7.362673241554063344e-03,9.373627476925222579e-02,7.188835271222815404e-02,3.778152456944130350e-02,1.546784427936921322e-02,4.892881327988853925e-03,7.110265504436609398e-04,1.099234935101233573e-03
1.815978220048846570e+00,5.208999106161199544e-01,7.362715023866673106e-03,9.373703611007783154e-02,7.188893514435591714e-02,3.778186208045180433e-02,1.546805570298684721e-02,4.892921743600205445e-03,7.110435510027301662e-04,1.099218602577675154e-03,3.272871127209762282e-02
1.815990874862021709e+00,5.209035929948890864e-01,7.362697210154852366e-03,9.373756614566790268e-02,7.188929856172487920e-02,3.778200277498591775e-02,1.546804683320855169e-02,4.892844078914622592e-03,7.110243937804466060e-04,1.099184763213020355e-03,3.272862436698128347e-02,8.146550718365444185e-03
1.816003526166034554e+00,5.209070292789093060e-01,7.362675155375048713e-03,9.373810257219297726e-02,7.188966865722615229e-02,3.778212953841161154e-02,1.546827158423676532e-02,4.892894163279516706e-03,7.110594956992419583e-04,1.099219038124131693e-03,3.272852583907293750e-02,8.146583374199234742e-03,1.514118598516739876e-02
1.816016175799004095e+00,5.209109272447816075e-01,7.362716943756167885e-03,9.373864609049192831e-02,7.189004543067176178e-02,3.778250723924599791e-02,1.546825778366445886e-02,4.892949088887295697e-03,7.110584388791817839e-04,1.099184912237617705e-03,3.272890618776493066e-02,8.146518322567224829e-03,1.514126646431834637e-02,2.932526230248807056e-02
1.816028820085397788e+00,5.209143560847061538e-01,7.362694920094804522e-03,9.373943510216405095e-02,7.189065455895517209e-02,3.778264713250760465e-02,1.546826889687811200e-02,4.893008856403651026e-03,7.110513620675574468e-04,1.099227606362059885e-03,3.272883876815572968e-02,8.146690479508542082e-03,1.514138191799883210e-02,2.932525177892032764e-02,8.481434492050510948e-03
1.819526149432269424e+00,5.215605271299404988e-01,1.527285983701223877e-02,9.466016725507069018e-02,7.129743820738305982e-02,3.610153894245163309e-02,1.367719486454640511e-02,3.346992957352231800e-03,1.649452477831309929e-03,3.288021869558249016e-02,8.204419812884526306e-03,1.521501857543169044e-02,2.933658289673406541e-02,8.489116239737760569e-03,3.536259700184791587e-03
1.822415994340023104e+00,5.239127473707556604e-01,8.598918010912198762e-03,9.448503063133600888e-02,6.985752308334529370e-02,3.484130511723341345e-02,1.353721957761173933e-02,5.235480787584408970e-03,3.398478207737902490e-02,8.088498018634917783e-03,1.528262057891074770e-02,2.935547335151071635e-02,8.506148254774218917e-03,3.542659958408498917e-03,6.635323695628962681e-03
1.827682015273062399e+00,5.236019051301646909e-01,3.721789669346227836e-03,9.316766958496502937e-02,6.882545952174642934e-02,3.510801928163553853e-02,1.539345985874372366e-02,3.783869851202413537e-02,7.306111548822691835e-03,1.515227530255314550e-02,2.937331609474948257e-02,8.534966923932373051e-03,3.557749152421154498e-03,6.636582618528009438e-03,1.319911573263924005e-02
1.830036644372864618e+00,5.241161486914557299e-01,8.373837975868346495e-03,9.218957920997698785e-02,6.930549396829299713e-02,3.700046269646593139e-02,4.802644386756290545e-02,5.580089928328557138e-03,1.422947691047161609e-02,2.934155130640102999e-02,8.560209057917555348e-03,3.586112121783181436e-03,6.640051918610500280e-03,1.320150803057402837e-02,1.514791499492051377e-03
1.832216272568362170e+00,5.272883454754244692e-01,6.320413460840727110e-03,9.264704679709648283e-02,7.120417393656576499e-02,6.959960891825413276e-02,1.088755467140802707e-02,1.129366746273008371e-02,2.915442455665555668e-02,8.513435112950641648e-03,3.612500096552177971e-03,6.645984985855175019e-03,1.320651481485465330e-02,1.518574060827742548e-03,1.785939313594868232e-03
1.838772393723908438e+00,5.308396262918670949e-01,4.768972764758828108e-03,9.439860198022342885e-02,1.038238160972156654e-01,3.159450135070236698e-02,8.740649700847678144e-03,2.884696566568461726e-02,8.248589237557502063e-03,3.557258719342753107e-03,6.650519555258537635e-03,1.321502746298063372e-02,1.528488508592263729e-03,1.783239276350784318e-03,5.201043671182766295e-03
1.848325472633472355e+00,5.338946069130502403e-01,3.798926285289209569e-03,1.275311361508312258e-01,6.584001474252074160e-02,2.581764918402733658e-02,3.057698623704770829e-02,8.513747435078827461e-03,3.378706084384825500e-03,6.633359176458423524e-03,1.322335699742380709e-02,1.548869572538499276e-03,1.778033769595196208e-03,5.205130041275694321e-03,2.907272766994370775e-02
1.858480654515128450e+00,5.351259877039491464e-01,3.331754739991680397e-02,9.034986663277837227e-02,5.984638087975521076e-02,4.317661893018921032e-02,1.525619747231193174e-02,5.195883436379289573e-03,6.633982134174188326e-03,1.320299653711535896e-02,1.572915888274927605e-03,1.772696041732552998e-03,5.214659881414293076e-03,2.905142493986903260e-02,1.628561793722404366e-02
1.865713060597199657e+00,4.855323889489745470e-01,8.015977288452694541e-03,8.536540716961392439e-02,7.323851083747474899e-02,3.581623247828129297e-02,1.467415262743121049e-02,7.977512794880537231e-03,1.311566318773201012e-02,1.539660128874274303e-03,1.772361648388488375e-03,5.232402147907808110e-03,2.900446432287192428e-02,1.629865156821836553e-02,4.300647396677862583e-02
1.782545141825777613e+00,5.108881274550801654e-01,1.215550505038508894e-02,9.778400273926295128e-02,7.039906897262752927e-02,3.620866028293434624e-02,1.609789912241022317e-02,1.353057303889173765e-02,1.701714175706912999e-03,1.778212513541137501e-03,5.250879001117304996e-03,2.892455361726832888e-02,1.632721007118964271e-02,4.300888893979657596e-02,1.664764720850504462e-02
1.785229259837583182e+00,5.158309191613837941e-01,2.669725701141103733e-02,9.309804019315565116e-02,6.949237910372423055e-02,3.637881645813254017e-02,1.871343179029863468e-02,4.834507739520287062e-03,2.156355718463872154e-03,5.217416099759009107e-03,2.885376170266345033e-02,1.637449013311072579e-02,4.301420796448165301e-02,1.665303523015767423e-02,4.944978175951388923e-03
