4.458193480968475342e-01,3.604212045669555664e+00
4.459765165076639004e-01,3.604217887350270821e+00
4.849458336830139160e-01,3.606214761734008789e+00
4.461336851751109833e-01,3.604223722122299911e+00
4.851030900897481679e-01,3.606218883523442997e+00
5.219104290008544922e-01,3.606891393661499023e+00
4.462908540988850814e-01,3.604229549985632275e+00
4.852603466775115004e-01,3.606222998400324897e+00
5.220677151146972950e-01,3.606893890591499119e+00
5.984219312667846680e-01,3.605658531188964844e+00
4.464480232786824376e-01,3.604235370940255923e+00
4.854176034459999900e-01,3.606227106364646495e+00
5.222250013381448674e-01,3.606896380607642616e+00
5.985791631135705115e-01,3.605657664891498637e+00
5.571148991584777832e-01,3.617026567459106445e+00
4.466051927141994615e-01,3.604241184986159308e+00
4.855748603949098241e-01,3.606231207416399798e+00
5.223822876708934526e-01,3.606898863709924630e+00
5.987363949221232717e-01,3.605656791682564588e+00
5.572726307518063305e-01,3.617027516890644723e+00
5.400254130363464355e-01,3.624015808105468750e+00
4.467623624051324516e-01,3.604246992123331772e+00
4.857321175239371902e-01,3.606235301555576811e+00
5.225395741126389604e-01,3.606901339898340275e+00
5.988936266921390805e-01,3.605655911562164029e+00
5.574303623867156166e-01,3.617028459388745620e+00
5.401834518733831247e-01,3.624017508735599691e+00
5.814887881278991699e-01,3.630866527557373047e+00
4.469719372298164295e-01,3.604254771468099694e+00
4.859418088239518818e-01,3.606240796733469089e+00
5.227493043884324786e-01,3.606904677652052360e+00
5.991032838375497382e-01,3.605654773920709655e+00
5.576406861910220281e-01,3.617029752045145763e+00
5.403941853617052482e-01,3.624019812286090048e+00
5.816999229919425085e-01,3.630866410035470615e+00
6.096432209014892578e-01,3.645627021789550781e+00
4.471815125101148425e-01,3.604262538528883120e+00
4.861515004456973266e-01,3.606246279620553441e+00
5.229590348595019034e-01,3.606908003112676120e+00
5.993129409159166920e-01,3.605653623990460854e+00
5.578510100707324559e-01,3.617031032373672073e+00
5.406049189846829917e-01,3.624022103484691115e+00
5.819110578487326491e-01,3.630866280138157709e+00
6.098552208850803735e-01,3.645625254005423699e+00
6.255934834480285645e-01,3.663538217544555664e+00
4.473910882453077664e-01,3.604270293305655404e+00
4.863611923884529897e-01,3.606251750216811658e+00
5.231687655251265889e-01,3.606911316280200452e+00
5.995225979265196292e-01,3.605652461771421624e+00
5.580613340251243670e-01,3.617032300374320108e+00
5.408156527415922676e-01,3.624024382331395788e+00
5.821221926975441718e-01,3.630866137865434329e+00
6.100672207646887779e-01,3.645623473795180924e+00
6.258065332465614361e-01,3.663535514824967976e+00
6.404231786727905273e-01,3.675666809082031250e+00
4.475483145049945488e-01,3.604276269907376928e+00
4.865185057401584801e-01,3.606256013202150168e+00
5.233261078440430980e-01,3.606913960742415437e+00
5.996798848165885154e-01,3.605651748762893405e+00
5.582191213556890741e-01,3.617033410511885538e+00
5.409737475484359681e-01,3.624026250798617177e+00
5.822805883138242322e-01,3.630866189972555613e+00
6.102262652715004787e-01,3.645622297074169627e+00
6.259663653761019519e-01,3.663533645989092591e+00
6.405835442320254591e-01,3.675664297503403066e+00
6.036664843559265137e-01,3.513219118118286133e+00
4.477055410273345082e-01,3.604282239595451909e+00
4.866758192791650339e-01,3.606260269270013641e+00
